id,label,split,readability_ari,extremity,subjectivity,experiential_detail,positive_affect,negative_affect,uncertainty,category_specificity,internal_consistency,word_count,adjective_ratio,verb_ratio,superlative_ratio,first_person_pronoun_ratio,third_person_pronoun_ratio
740,1,train,7.157873563218395,0,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,1.0,116,0.1206896551724138,0.20689655172413793,0.0,0.034482758620689655,0.034482758620689655
741,1,train,3.98,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,30,0.06666666666666667,0.2,0.0,0.0,0.06666666666666667
742,0,train,1.5549999999999995,1,0.0,1.0,0.0,0.0,0.0,1.0,0.75,26,0.038461538461538464,0.19230769230769232,0.0,0.11538461538461539,0.07692307692307693
743,0,train,9.737424242424243,0,0.375,0.625,0.125,0.5,0.0,0.75,0.5,99,0.0707070707070707,0.21212121212121213,0.0,0.010101010101010102,0.04040404040404041
744,1,train,12.475,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,16,0.0625,0.375,0.0,0.0,0.125
745,1,train,7.88625,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,16,0.1875,0.125,0.0,0.125,0.0
746,1,train,8.343655462184874,1,0.375,0.375,0.375,0.0,0.0,0.625,1.0,102,0.0784313725490196,0.23529411764705882,0.0,0.049019607843137254,0.0392156862745098
747,1,train,7.589716981132078,1,0.5,0.25,0.5,0.0,0.0,0.5,1.0,53,0.11320754716981132,0.18867924528301888,0.018867924528301886,0.07547169811320754,0.0
748,1,train,4.003333333333334,0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,18,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.0
749,0,train,2.468,0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.0,0.5,0.75,60,0.16666666666666666,0.18333333333333332,0.0,0.016666666666666666,0.08333333333333333
750,0,train,1.9871428571428569,1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,21,0.0,0.14285714285714285,0.0,0.14285714285714285,0.047619047619047616
751,1,train,4.866363636363637,1,0.5,0.5,0.16666666666666666,0.3333333333333333,0.0,0.5,0.75,66,0.15151515151515152,0.18181818181818182,0.0,0.045454545454545456,0.045454545454545456
752,1,train,10.152857142857144,1,1.0,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285,0.7142857142857143,1.0,126,0.09523809523809523,0.21428571428571427,0.0,0.09523809523809523,0.023809523809523808
753,1,train,7.169189189189186,1,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,0.0,0.5714285714285714,0.75,111,0.06306306306306306,0.18018018018018017,0.0,0.07207207207207207,0.018018018018018018
754,1,train,5.127333333333333,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,35,0.11428571428571428,0.17142857142857143,0.0,0.02857142857142857,0.08571428571428572
755,0,train,1.5294999999999987,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20,0.1,0.1,0.0,0.0,0.0
756,1,train,10.607382920110195,1,1.0,0.2,0.6,0.0,0.0,0.2,1.0,121,0.08264462809917356,0.23140495867768596,0.0,0.049586776859504134,0.024793388429752067
757,1,train,9.794358974358977,1,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,117,0.1111111111111111,0.17094017094017094,0.0,0.042735042735042736,0.042735042735042736
758,0,train,11.880813008130083,1,0.375,0.375,0.25,0.0,0.0,0.375,1.0,164,0.08536585365853659,0.18902439024390244,0.0,0.036585365853658534,0.012195121951219513
759,1,train,5.90727272727273,1,0.5,0.0,0.5,0.0,0.0,0.5,1.0,22,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0
760,1,train,6.655772357723578,0,0.25,0.25,0.25,0.0,0.0,0.75,1.0,41,0.07317073170731707,0.1951219512195122,0.0,0.0,0.04878048780487805
761,1,train,11.407272727272732,1,0.5,0.5,0.5,0.0,0.0,0.5,0.75,22,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0
762,1,train,7.26066176470588,0,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0,0.5454545454545454,1.0,136,0.15441176470588236,0.16911764705882354,0.007352941176470588,0.058823529411764705,0.014705882352941176
763,1,train,4.8884042553191485,0,0.25,0.5,0.25,0.25,0.0,0.75,0.75,47,0.10638297872340426,0.14893617021276595,0.0,0.0,0.0
764,1,train,5.392999999999997,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,30,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0
765,1,train,6.892659574468084,1,0.25,0.0,0.25,0.0,0.0,0.75,1.0,47,0.0851063829787234,0.19148936170212766,0.0,0.0425531914893617,0.0425531914893617
766,1,train,5.067,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,30,0.1,0.16666666666666666,0.0,0.1,0.03333333333333333
767,1,train,9.636842105263156,1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,19,0.15789473684210525,0.10526315789473684,0.0,0.0,0.0
768,1,train,5.812115384615382,0,0.6,0.2,0.0,0.4,0.2,0.4,1.0,52,0.11538461538461539,0.17307692307692307,0.0,0.057692307692307696,0.07692307692307693
769,0,train,3.5124761904761925,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,1.0,70,0.07142857142857142,0.21428571428571427,0.0,0.04285714285714286,0.014285714285714285
770,1,train,1.0115384615384642,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,13,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693
771,0,train,6.7439922103213235,1,0.6,0.3,0.4,0.1,0.0,0.5,1.0,237,0.0970464135021097,0.2320675105485232,0.004219409282700422,0.07172995780590717,0.04219409282700422
772,1,train,7.98,1,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.0,0.0,0.4444444444444444,1.0,108,0.10185185185185185,0.18518518518518517,0.0,0.06481481481481481,0.046296296296296294
773,1,train,6.818392857142857,1,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5555555555555556,1.0,96,0.10416666666666667,0.20833333333333334,0.0,0.010416666666666666,0.041666666666666664
774,1,train,5.813787878787878,1,0.5,0.25,0.5,0.0,0.0,0.5,0.75,44,0.11363636363636363,0.20454545454545456,0.0,0.045454545454545456,0.045454545454545456
775,1,train,6.061568627450978,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,17,0.11764705882352941,0.17647058823529413,0.0,0.058823529411764705,0.0
776,1,train,3.6062499999999993,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,24,0.041666666666666664,0.16666666666666666,0.0,0.08333333333333333,0.041666666666666664
777,0,train,6.6934321058688155,1,0.3333333333333333,0.4,0.0,0.2,0.13333333333333333,0.4,0.75,316,0.08227848101265822,0.22151898734177214,0.0,0.03164556962025317,0.022151898734177215
778,0,train,4.855666666666668,1,0.5,0.15,0.2,0.1,0.05,0.6,0.75,190,0.07368421052631578,0.18947368421052632,0.0,0.021052631578947368,0.010526315789473684
779,0,train,1.1950000000000005,1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,12,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
780,1,train,9.306,1,0.0,1.0,0.0,0.0,0.0,1.0,0.75,15,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0
781,0,train,9.427555555555555,0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,1.0,135,0.1259259259259259,0.17037037037037037,0.007407407407407408,0.007407407407407408,0.007407407407407408
782,0,train,0.7690909090909095,0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,11,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091
783,0,train,5.933210818307906,0,0.375,0.375,0.0,0.375,0.0,0.625,0.75,206,0.11650485436893204,0.22330097087378642,0.009708737864077669,0.02912621359223301,0.043689320388349516
784,0,train,9.174220183486234,0,0.6666666666666666,0.2,0.2,0.3333333333333333,0.0,0.4,0.75,109,0.11009174311926606,0.22935779816513763,0.0,0.045871559633027525,0.09174311926605505
785,1,train,6.630714285714287,1,0.5,0.5,0.5,0.0,0.0,0.5,1.0,63,0.09523809523809523,0.15873015873015872,0.0,0.06349206349206349,0.015873015873015872
786,0,train,5.17625,1,0.5,0.0,0.5,0.0,0.0,0.25,1.0,24,0.041666666666666664,0.3333333333333333,0.0,0.041666666666666664,0.041666666666666664
787,0,train,6.531197916666663,0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,64,0.03125,0.1875,0.0,0.109375,0.015625
788,0,train,0.2371428571428566,1,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,21,0.14285714285714285,0.23809523809523808,0.0,0.0,0.0
789,1,train,5.471499999999999,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,20,0.2,0.1,0.0,0.05,0.0
790,1,train,6.89859671302149,1,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0.0,0.4444444444444444,1.0,113,0.11504424778761062,0.21238938053097345,0.008849557522123894,0.07964601769911504,0.05309734513274336
791,0,train,8.214400000000001,1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,25,0.04,0.12,0.0,0.0,0.08
792,0,train,5.543971631205672,0,0.25,0.0,0.25,0.0,0.0,0.75,1.0,47,0.10638297872340426,0.1702127659574468,0.0,0.06382978723404255,0.02127659574468085
793,0,train,3.183,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,30,0.0,0.16666666666666666,0.0,0.03333333333333333,0.03333333333333333
794,1,train,6.069333333333329,1,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,35,0.08571428571428572,0.22857142857142856,0.0,0.02857142857142857,0.05714285714285714
795,1,train,1.382941176470588,0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,17,0.11764705882352941,0.17647058823529413,0.0,0.0,0.11764705882352941
796,1,train,4.431052631578947,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,19,0.0,0.21052631578947367,0.0,0.10526315789473684,0.0
797,1,train,7.673200000000001,1,0.5,0.5,0.5,0.0,0.0,0.5,1.0,75,0.08,0.18666666666666668,0.0,0.05333333333333334,0.06666666666666667
798,1,train,6.619999999999997,1,0.0,0.0,0.0,0.0,0.0,1.0,0.75,9,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0
799,0,train,9.495093167701864,0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.75,161,0.062111801242236024,0.2422360248447205,0.0,0.018633540372670808,0.037267080745341616
800,1,train,6.944545454545455,1,0.4,0.4,0.2,0.0,0.0,0.6,0.75,66,0.09090909090909091,0.16666666666666666,0.0,0.07575757575757576,0.015151515151515152
801,0,train,4.229412393162395,1,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.75,104,0.09615384615384616,0.25,0.009615384615384616,0.028846153846153848,0.019230769230769232
802,0,train,9.051346153846154,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,52,0.057692307692307696,0.19230769230769232,0.0,0.057692307692307696,0.1346153846153846
803,0,train,2.716048387096773,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.75,93,0.053763440860215055,0.24731182795698925,0.0,0.07526881720430108,0.010752688172043012
804,0,train,10.12323383084577,0,0.375,0.375,0.125,0.125,0.125,0.625,0.75,201,0.07462686567164178,0.22388059701492538,0.004975124378109453,0.024875621890547265,0.014925373134328358
805,1,train,6.5340384615384615,1,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,1.0,117,0.08547008547008547,0.17094017094017094,0.0,0.07692307692307693,0.03418803418803419
806,0,train,1.937058823529412,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,34,0.058823529411764705,0.2647058823529412,0.0,0.029411764705882353,0.058823529411764705
807,1,train,8.12274193548387,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,62,0.0967741935483871,0.27419354838709675,0.0,0.06451612903225806,0.04838709677419355
808,0,train,0.6414285714285732,1,0.5,0.5,0.0,0.5,0.0,0.5,1.0,21,0.047619047619047616,0.2857142857142857,0.0,0.09523809523809523,0.047619047619047616
809,0,train,0.6289855072463766,1,0.0,0.0,0.0,0.0,0.0,1.0,0.75,23,0.13043478260869565,0.21739130434782608,0.0,0.08695652173913043,0.043478260869565216
810,1,train,5.078823529411764,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,17,0.058823529411764705,0.23529411764705882,0.0,0.11764705882352941,0.0
811,1,train,5.765000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,36,0.1111111111111111,0.16666666666666666,0.0,0.027777777777777776,0.05555555555555555
812,0,train,5.4790163934426275,0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,1.0,183,0.08196721311475409,0.23497267759562843,0.00546448087431694,0.09836065573770492,0.01639344262295082
813,0,train,5.742592592592594,1,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,0.75,162,0.09259259259259259,0.13580246913580246,0.012345679012345678,0.043209876543209874,0.037037037037037035
814,0,train,1.625454545454545,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,22,0.045454545454545456,0.18181818181818182,0.0,0.045454545454545456,0.0
815,1,train,8.982307692307693,0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,13,0.23076923076923078,0.23076923076923078,0.0,0.07692307692307693,0.0
816,1,train,2.4333333333333336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,9,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
817,1,train,8.744500000000002,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,1.0,120,0.16666666666666666,0.175,0.0,0.05,0.025
818,0,train,3.464505494505495,1,0.4,0.2,0.2,0.2,0.2,0.6,0.75,78,0.08974358974358974,0.23076923076923078,0.0,0.05128205128205128,0.0641025641025641
819,0,train,11.680731707317072,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,41,0.07317073170731707,0.12195121951219512,0.0,0.04878048780487805,0.024390243902439025
820,0,train,5.150289855072465,1,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,1.0,115,0.043478260869565216,0.25217391304347825,0.008695652173913044,0.08695652173913043,0.08695652173913043
821,1,train,6.178000000000001,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,30,0.1,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333
822,0,train,6.98,1,0.5,0.5,0.5,0.0,0.25,0.5,0.75,48,0.08333333333333333,0.2708333333333333,0.020833333333333332,0.0625,0.041666666666666664
823,1,train,12.518666666666668,0,0.4,0.2,0.0,0.4,0.2,0.6,1.0,85,0.09411764705882353,0.2235294117647059,0.0,0.047058823529411764,0.047058823529411764
824,1,train,4.265000000000001,1,0.5,0.0,0.5,0.0,0.0,0.5,1.0,18,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0
825,0,train,4.996923076923078,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0
826,0,train,5.208281249999999,1,0.75,0.25,0.5,0.0,0.0,0.25,0.75,64,0.0625,0.15625,0.0,0.09375,0.0625
827,1,train,4.5950450450450475,1,1.0,0.0,1.0,0.0,0.0,1.0,0.75,37,0.02702702702702703,0.16216216216216217,0.0,0.08108108108108109,0.05405405405405406
828,1,train,5.556000000000001,1,0.5,0.0,0.0,0.5,0.0,0.5,1.0,15,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0
829,0,train,12.024432624113471,1,0.4,0.2,0.2,0.2,0.2,0.6,0.75,94,0.0851063829787234,0.23404255319148937,0.0,0.07446808510638298,0.09574468085106383
830,0,train,2.4800000000000004,1,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,21,0.14285714285714285,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616
831,1,train,5.104322033898306,1,0.4,0.4,0.2,0.0,0.0,0.6,0.75,59,0.11864406779661017,0.23728813559322035,0.0,0.05084745762711865,0.03389830508474576
832,1,train,4.836818181818181,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,22,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456
833,0,train,4.9482857142857135,0,0.4,0.2,0.4,0.0,0.0,0.4,1.0,70,0.08571428571428572,0.22857142857142856,0.0,0.02857142857142857,0.04285714285714286
834,0,train,3.845098039215685,1,0.5,0.0,0.5,0.0,0.0,0.5,1.0,17,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0
835,1,train,6.203196347031962,1,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,1.0,73,0.1232876712328767,0.1780821917808219,0.0,0.0684931506849315,0.0410958904109589
836,1,train,3.774347826086956,1,0.5,0.5,0.5,0.0,0.0,0.25,1.0,23,0.08695652173913043,0.2608695652173913,0.0,0.0,0.13043478260869565
837,1,train,7.774285714285714,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,14,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0
838,1,train,4.1431578947368415,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,19,0.21052631578947367,0.15789473684210525,0.0,0.05263157894736842,0.0
839,0,train,7.742903225806451,1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,31,0.06451612903225806,0.16129032258064516,0.0,0.06451612903225806,0.03225806451612903
840,0,train,0.2371428571428566,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,21,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0
841,0,train,7.4378571428571405,1,0.5,0.0,0.0,0.5,0.5,0.5,0.75,14,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0
842,0,train,-2.9160000000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,10,0.0,0.3,0.0,0.0,0.2
843,0,train,7.0376666666666665,1,0.2,0.6,0.0,0.2,0.2,0.6,1.0,90,0.044444444444444446,0.2222222222222222,0.0,0.06666666666666667,0.03333333333333333
844,1,train,6.552621951219514,1,0.375,0.625,0.0,0.375,0.0,0.5,1.0,123,0.056910569105691054,0.23577235772357724,0.0,0.032520325203252036,0.04878048780487805
845,1,train,8.194285714285712,1,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.0,0.0,0.5555555555555556,1.0,129,0.13953488372093023,0.20155038759689922,0.0,0.05426356589147287,0.015503875968992248
846,0,train,6.3504576923076925,1,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.5714285714285714,1.0,200,0.05,0.105,0.0,0.045,0.0
847,0,train,6.696549865229109,0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0,0.5454545454545454,1.0,265,0.07169811320754717,0.22264150943396227,0.0037735849056603774,0.0037735849056603774,0.033962264150943396
848,0,train,10.014838478104808,1,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333,1.0,199,0.07035175879396985,0.20603015075376885,0.005025125628140704,0.05527638190954774,0.035175879396984924
849,0,train,1.1974137931034503,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29,0.1724137931034483,0.20689655172413793,0.0,0.0,0.034482758620689655
850,1,train,7.645499999999998,0,0.5,0.0,0.0,0.0,0.0,0.5,0.75,20,0.2,0.1,0.0,0.05,0.05
851,0,train,9.3537106918239,1,0.25,0.25,0.25,0.25,0.0,0.5,0.5,53,0.16981132075471697,0.18867924528301888,0.0,0.018867924528301886,0.018867924528301886
852,0,train,4.430588235294117,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,17,0.23529411764705882,0.17647058823529413,0.0,0.0,0.058823529411764705
853,1,train,0.192857142857143,1,0.0,0.5,0.0,0.0,0.0,0.5,0.75,21,0.09523809523809523,0.09523809523809523,0.0,0.0,0.047619047619047616
854,0,train,5.018666666666668,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,40,0.15,0.1,0.0,0.0,0.0
855,0,train,6.7885714285714265,1,0.5,0.0,0.5,0.0,0.5,0.5,0.75,21,0.047619047619047616,0.19047619047619047,0.0,0.09523809523809523,0.09523809523809523
856,1,train,7.967363636363636,1,0.25,0.25,0.25,0.0,0.0,0.75,1.0,55,0.16363636363636364,0.18181818181818182,0.01818181818181818,0.05454545454545454,0.0
857,1,train,5.085000000000001,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,30,0.2,0.2,0.0,0.03333333333333333,0.06666666666666667
858,1,train,7.405909090909091,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,22,0.22727272727272727,0.13636363636363635,0.0,0.045454545454545456,0.0
859,1,train,4.186914893617022,0,0.5,0.25,0.25,0.0,0.0,0.5,1.0,47,0.1276595744680851,0.14893617021276595,0.0,0.0425531914893617,0.0425531914893617
860,1,train,5.134736842105266,1,0.4,0.4,0.4,0.0,0.0,0.6,1.0,38,0.15789473684210525,0.15789473684210525,0.0,0.0,0.02631578947368421
861,1,train,3.8128947368421073,1,0.25,0.25,0.25,0.0,0.0,0.75,0.75,38,0.07894736842105263,0.23684210526315788,0.0,0.02631578947368421,0.05263157894736842
862,0,train,1.939,0,0.5,0.0,0.5,0.0,0.0,0.5,0.75,10,0.0,0.2,0.0,0.0,0.2
863,1,train,6.600789473684209,1,0.6,0.2,0.4,0.0,0.0,0.4,1.0,57,0.08771929824561403,0.19298245614035087,0.0,0.08771929824561403,0.017543859649122806
864,1,train,4.319601328903655,1,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.0,0.2857142857142857,1.0,86,0.10465116279069768,0.18604651162790697,0.0,0.03488372093023256,0.046511627906976744
865,0,train,6.154590163934429,0,1.0,0.2,0.6,0.0,0.2,0.4,1.0,122,0.040983606557377046,0.27049180327868855,0.0,0.07377049180327869,0.040983606557377046
866,1,train,4.1853333333333325,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,35,0.11428571428571428,0.17142857142857143,0.0,0.02857142857142857,0.08571428571428572
867,1,train,4.836818181818181,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,22,0.13636363636363635,0.13636363636363635,0.0,0.045454545454545456,0.0
868,1,train,3.766363636363636,1,1.0,0.0,0.0,0.0,0.0,0.0,0.75,11,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091
869,1,train,4.439000000000004,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,30,0.1,0.26666666666666666,0.0,0.13333333333333333,0.0
870,0,train,6.111304347826085,0,0.5,0.25,0.0,0.25,0.0,0.5,0.75,69,0.07246376811594203,0.2463768115942029,0.0,0.07246376811594203,0.057971014492753624
871,0,train,10.556569225827175,0,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.5384615384615384,1.0,283,0.09540636042402827,0.18374558303886926,0.0,0.0636042402826855,0.024734982332155476
872,1,train,8.149473684210527,1,0.0,1.0,0.0,0.0,0.0,1.0,0.75,19,0.15789473684210525,0.15789473684210525,0.0,0.05263157894736842,0.0
873,0,train,10.863617021276596,1,0.5,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,94,0.06382978723404255,0.13829787234042554,0.0,0.0,0.02127659574468085
874,0,train,19.084611650485435,1,0.3333333333333333,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,1.0,206,0.07766990291262135,0.16990291262135923,0.0,0.04854368932038835,0.024271844660194174
875,1,train,0.3399999999999998,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111
876,1,train,0.6016666666666666,1,0.5,0.5,0.0,0.5,0.0,0.5,1.0,18,0.1111111111111111,0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555
877,0,train,6.892745098039214,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,17,0.11764705882352941,0.23529411764705882,0.0,0.058823529411764705,0.0
878,0,train,7.174738973897391,1,0.375,0.375,0.375,0.125,0.0,0.625,1.0,202,0.06930693069306931,0.2376237623762376,0.0,0.034653465346534656,0.06435643564356436
879,0,train,3.026,0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,15,0.06666666666666667,0.2,0.0,0.0,0.06666666666666667
880,1,train,4.025866666666669,1,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,25,0.2,0.2,0.0,0.04,0.04
881,1,train,4.783750000000001,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,24,0.125,0.25,0.0,0.041666666666666664,0.08333333333333333
882,0,train,3.6593181818181826,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,44,0.18181818181818182,0.20454545454545456,0.0,0.0,0.0
883,1,train,8.766296296296296,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.75,81,0.08641975308641975,0.2222222222222222,0.0,0.04938271604938271,0.06172839506172839
884,0,train,5.73103448275862,1,0.5,0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,174,0.05172413793103448,0.21264367816091953,0.0,0.040229885057471264,0.022988505747126436
885,1,train,2.6950000000000003,0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,18,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.0
886,1,train,5.104322033898306,1,0.4,0.4,0.2,0.0,0.0,0.6,0.75,59,0.13559322033898305,0.1694915254237288,0.0,0.03389830508474576,0.05084745762711865
887,0,train,6.538157894736841,1,0.4,0.4,0.4,0.0,0.0,0.4,1.0,76,0.11842105263157894,0.21052631578947367,0.0,0.05263157894736842,0.02631578947368421
888,1,train,4.429916666666667,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,40,0.1,0.2,0.0,0.1,0.05
889,0,train,5.3552054794520565,0,0.4,0.2,0.2,0.2,0.0,0.6,1.0,73,0.1095890410958904,0.2328767123287671,0.0,0.0273972602739726,0.0821917808219178
890,0,train,2.7360000000000007,1,1.0,0.0,0.5,0.0,0.0,0.0,0.75,10,0.1,0.4,0.0,0.1,0.0
891,1,train,4.779466666666671,0,0.5,0.25,0.25,0.0,0.0,0.75,1.0,25,0.2,0.2,0.0,0.04,0.04
892,1,train,3.217575757575758,1,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.75,22,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0
893,0,train,1.8294827586206883,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,58,0.06896551724137931,0.22413793103448276,0.0,0.017241379310344827,0.05172413793103448
894,1,train,7.073333333333334,1,0.25,0.25,0.25,0.0,0.0,0.5,0.75,36,0.1111111111111111,0.19444444444444445,0.0,0.08333333333333333,0.027777777777777776
